timestamp,latency
1611300809812,0.532
1611304417981,0.48
1611308026164,0.53
1611311634355,0.517
1611315242548,0.564
1611318850739,0.531
1611322458932,0.486
1611326067123,0.534
1611329675316,0.479
1611333283507,0.488
1611336891668,0.527
1611340499859,0.549
1611344108020,0.51
1611347716211,0.503
1611351324404,0.498
1611354932595,0.609
1611358540756,0.528
1611362148947,0.505
1611365757140,0.496
1611369365331,0.516
1611372973524,0.514
1611376581715,0.53
1611380189908,0.49
1611383798099,0.526
1611387406292,0.533
1611391014483,0.497
1611394622676,0.688
1611398230835,0.515
1611401839028,0.477
1611405447219,0.527
1611409055412,0.492
1611412663603,0.51
1611416271797,0.525
1611419879955,0.521
1611423488116,0.587
1611427096307,0.484
1611430704499,0.505
1611434312668,0.471
1611437920852,0.487
1611441529043,0.683
1611445137181,0.978
1611448745254,0.524
1611452353397,0.564
1611455961587,0.528
1611459569780,0.521
1611463177971,0.484
1611466786164,0.544
1611470394355,0.512
1611474002548,0.54
1611477610739,0.583
1611481218932,0.538
1611484827123,0.495
1611488435316,0.52
1611492043507,0.502
1611495651700,0.514
1611499259891,0.542
1611502868084,0.661
1611506476243,0.576
1611510084436,0.52
1611513692627,0.518
1611517300820,0.521
1611520909011,0.484
1611524517204,0.522
1611528125372,0.526
1611531733556,0.495
1611535341748,0.478
1611538949940,1.121
1611542558132,0.535
1611546166324,0.717
1611549774516,0.487
1611553382708,0.52
1611556990900,0.525
1611560599092,0.509
1611564207286,0.512
1611567815476,0.509
1611571423668,0.537
1611575031860,0.5
1611578640052,0.537
1611582248244,0.505
1611585856435,0.519
1611589464628,0.523
1611593072820,0.544
1611596681012,0.54
1611600289204,0.544
1611603897396,0.537
1611607505588,0.514
1611611113780,0.529
1611614721972,0.531
1611618330132,0.493
1611621938324,0.542
1611625546516,0.487
1611629154708,0.531
1611632762877,0.556
1611636371028,0.506
1611639979220,0.52
1611643587412,0.49
1611647195604,0.518
1611650803796,0.49
1611654411988,0.487
1611658020180,0.515
1611661628372,0.52
1611665236563,0.521
1611668844756,0.5
1611672452948,0.506
1611676061140,0.544
1611679669332,0.513
1611683277524,0.499
1611686885716,0.527
1611690493908,0.537
1611694102100,0.503
1611697710292,0.514
1611701318483,0.502
1611704926676,0.509
1611708534869,0.499
1611712143060,0.64
1611715751220,0.559
1611719359380,0.515
1611722967572,0.492
1611726575764,0.534
1611730183956,0.495
1611733792148,0.498
1611737400340,0.518
1611741008500,0.505
1611744616692,0.515
1611748224884,0.526
1611751833053,0.506
1611755441236,0.508
1611759049428,0.517
1611762657620,0.535
1611766265812,0.515
1611769874004,0.505
1611773482196,0.515
1611777090388,0.499
1611780698580,0.657
1611784306772,0.58
1611787914964,1.384
1611791523124,0.533
1611795131316,0.525
1611798739508,0.519
1611802347700,0.507
1611805955892,1.231
1611809564052,0.52
1611813172244,0.525
1611816780436,0.636
1611820388596,0.543
1611823996766,0.497
1611827604948,0.507
1611831213108,0.488
1611834821300,0.655
1611838429461,0.737
1611842037620,0.56
1611845645812,0.541
1611849254004,0.512
1611852862196,0.55
1611856470388,0.568
1611860078580,0.775
1611863686772,0.519
1611867294964,0.525
1611870903156,0.566
1611874511348,0.524
1611878119540,0.529
1611881727732,0.536
1611885335924,0.999
1611888944084,0.499
1611892552276,0.578
1611896160468,0.549
1611899768660,0.481
1611903376820,0.544
1611906985012,1.101
1611910593204,0.502
1611914201396,0.518
1611917809588,0.525
1611921417780,0.598
1611925025972,0.687
1611928634164,0.507
1611932242356,0.525
1611935850548,0.54
1611939458740,0.532
1611943066932,0.542
1611946675124,0.522
1611950283316,0.534
1611953891508,0.54
1611957499700,0.641
1611961107892,0.538
1611964716084,0.547
1611968324276,0.511
1611971932468,0.532
1611975540660,0.61
1611979148852,0.517
1611982757044,0.604
1611986365236,0.521
1611989973428,0.551
1611993581620,0.497
1611997189812,0.556
1612000798004,1.319
1612004406182,3.134
1612008014253,0.553
1612011622452,0.544
1612015230644,0.542
1612018838836,0.51
1612022447028,0.5
1612026055220,0.55
1612029663412,0.891
1612033271604,0.496
1612036879796,0.467
1612040487988,0.53
1612044096179,0.509
1612047704371,0.497
1612051312564,0.511
1612054920756,0.541
1612058528948,0.533
1612062137140,0.512
1612065745332,0.506
1612069353524,0.572
1612072961716,0.472
1612076569908,0.513
1612080178100,0.501
1612083786292,0.576
1612087394484,0.515
1612091002676,0.962
1612094610868,0.518
1612098219060,0.476
1612101827252,0.477
1612105435444,0.499
1612109043604,0.534
1612112651796,0.533
1612116259988,0.498
1612119868148,0.485
1612123476340,0.535
1612127084532,0.549
1612130692724,0.506
1612134300916,0.551
1612137909108,0.611
1612141517300,0.839
1612145125460,0.53
1612148733620,0.503
1612152341812,0.664
1612155949972,0.549
1612159558164,0.538
1612163166356,0.591
1612166774548,0.571
1612170382740,0.549
1612173990932,0.528
1612177599124,0.53
1612181207316,0.524
1612184815508,0.478
1612188423700,0.561
1612192031892,0.508
1612195640084,0.515
1612199248276,0.535
1612202856468,0.559
1612206464660,0.515
1612210072852,0.512
1612213681022,0.529
1612217289204,0.523
1612220897396,0.535
1612224505588,0.514
1612228113780,0.518
1612231721972,0.579
1612235330164,0.505
1612238938333,0.613
1612242546516,0.531
1612246154708,0.517
1612249762900,0.534
1612253371092,0.745
1612256979284,0.678
1612260587444,0.555
1612264195636,0.597
1612267803764,0.523
1612271411956,0.573
1612275020148,0.499
1612278628342,0.876
1612282236468,0.509
1612285844660,0.494
1612289452852,0.523
1612293061044,0.647
1612296669236,0.528
1612300277428,0.546
1612303885620,0.511
1612307493812,0.561
1612311102004,0.54
1612314710196,0.547
1612318318388,0.598
1612321926580,0.545
1612325534772,0.549
1612329142964,0.51
1612332751155,0.516
1612336359316,0.509
1612339967508,0.525
1612343575700,0.58
1612347183860,0.491
1612350792052,0.493
1612354400243,0.812
1612358008404,0.518
1612361616596,0.503
1612365224788,0.514
1612368832979,0.505
1612372441172,0.531
1612376049364,0.515
1612379657556,0.581
1612383265748,0.52
1612386873940,0.541
1612390482132,0.54
1612394090324,0.524
1612397698516,1.144
1612401306708,0.528
1612404914900,0.517
1612408523092,0.485
1612412131284,0.536
1612831161431,0.49
1612834769625,0.515
1612838377817,0.512
1612841986009,0.537
1612845594201,0.506
1612849202393,0.477
1612852810588,0.616
1612856418777,0.454
1612860026969,0.486
1612863635161,0.498
1612867243353,0.428
1612870851545,0.541
1612874459737,0.486
1612878067929,0.494
1612881676121,0.527
1612885284313,0.505
1612888892505,0.477
